PO,MaterialNO,MaterialDescription,Batch,Date,Movementtype,Storagelocation,Qtyinbaseun.+sign(MEINS),Quantity(/CWM/MEINS),Quantity,Note
4951,3100000080,Cleaning Flour,240221001A,2/26/2024,261,3921,398,0,398,Start up flour (GR)
4953,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2310300007,2/26/2024,261,3101,11808.66,0,11808.66,1
4953,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2310300008,2/26/2024,261,3101,24309.8,0,24309.8,1
4953,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2310300009,2/26/2024,261,3101,24408.3,0,24408.3,1
4953,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2310300010,2/26/2024,261,3101,23104.24,0,23104.24,1
4953,3100000022,PL-APW 10.5%,240227001A,2/27/2024,101,3406,-18360,0,-18360,
4953,3100000022,PL-APW 10.5%,240227001A,2/27/2024,101,3406,-1270,0,-1270,Start up flour (GR)
4953,3100000022,PL-APW 10.5%,240227001A,2/27/2024,101,3409,-39538,0,-39538,
4953,3100000022,PL-APW 10.5%,240227001A,2/27/2024,101,3409,-1270,0,-1270,Start up flour (GR)
4953,3100000024,F3-LOW,240227002A,2/27/2024,101,3405,-14165,0,-14165,
4953,3100000042,ALL PURPOSE FLOUR HAPPYTIME 02 (22.5 KG),2401160021,2/27/2024,261,3001,10,225,225,REPROCESS
4953,3100000074,WHEAT BRAN,240227001A,2/27/2024,101,4601,-15463,0,-15463,
4953,3100000080,Cleaning Flour,240221001A,2/27/2024,261,3921,2540,0,2540,Start up flour (GR)
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2401260003,2/26/2024,261,3102,1302,0,1302,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402090002,2/26/2024,261,3102,6453.7,0,6453.7,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100001,2/26/2024,261,3102,21828.65,0,21828.65,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100002,2/26/2024,261,3102,23635.075,0,23635.075,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100003,2/26/2024,261,3102,23615.375,0,23615.375,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100004,2/26/2024,261,3102,7978.2,0,7978.2,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100004,2/26/2024,261,3102,5430,0,5430,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100004,2/26/2024,261,3103,5573.605,0,5573.605,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100005,2/26/2024,261,3103,23590.75,0,23590.75,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100006,2/26/2024,261,3103,23679.4,0,23679.4,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100007,2/26/2024,261,3103,23575.975,0,23575.975,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100008,2/26/2024,261,3103,2963.27,0,2963.27,
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2401260003,2/26/2024,262,3102,-1302,0,-1302,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402090002,2/26/2024,262,3102,-6453.7,0,-6453.7,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100001,2/26/2024,262,3102,-21828.65,0,-21828.65,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100002,2/26/2024,262,3102,-23635.075,0,-23635.075,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100003,2/26/2024,262,3102,-23615.375,0,-23615.375,1
4954,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100004,2/26/2024,262,3102,-7978.2,0,-7978.2,1
4954,3100000001,PL-DNS (BREAD),240227003A,2/27/2024,101,3411,-36720,0,-36720,
4954,3100000001,PL-DNS (BREAD),240227003A,2/27/2024,101,3411,-1910,0,-1910,Start up flour (GR)
4954,3100000001,PL-DNS (BREAD),240227003A,2/27/2024,101,3412,-26640,0,-26640,
4954,3100000001,PL-DNS (BREAD),240227003A,2/27/2024,101,3412,-1090,0,-1090,Start up flour (GR)
4954,3100000024,F3-LOW,240227004A,2/27/2024,101,3405,-5779,0,-5779,
4954,3100000074,WHEAT BRAN,240227003A,2/27/2024,101,4601,-18265,0,-18265,
4954,3100000080,Cleaning Flour,240226002A,2/27/2024,261,3921,1394,0,1394,Start up flour (GR)
4954,3100000080,Cleaning Flour,240227002A,2/27/2024,261,3921,1606,0,1606,Start up flour (GR)
4956,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309290001,2/27/2024,261,3103,246.65,0,246.65,1
4956,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2309290002,2/27/2024,261,3103,4265.35,0,4265.35,1
4956,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030002,2/27/2024,261,3103,6494,0,6494,1
4956,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030004,2/27/2024,261,3103,37388,0,37388,1
4956,3100000013,PL-VT34,240228002A,2/28/2024,101,3403,-37099,0,-37099,
4956,3100000013,PL-VT34,240228002A,2/28/2024,101,3403,-3260,0,-3260,Start up flour (GR)
4956,3100000074,WHEAT BRAN,240228002A,2/28/2024,101,4601,-50000,0,-50000,
4956,3100000074,WHEAT BRAN,240228002A,2/28/2024,101,4601,-9648,0,-9648,
4956,3100000074,WHEAT BRAN,240228002A,2/28/2024,102,4601,50000,0,50000,
4956,3100000080,Start up flour,240228002A,2/28/2024,101,3921,-3269,0,-3269,
4956,3100000080,Cleaning Flour,240228001A,2/28/2024,261,3921,225,0,225,Start up flour (GR)
4956,3100000080,Cleaning Flour,240228002A,2/28/2024,261,3921,3035,0,3035,Start up flour (GR)
4956,3100000096,WIP,2401100041,2/28/2024,261,3001,10,225,225,REPROCESS
4956,3100000096,WIP,2401110021,2/28/2024,261,3001,13,292.5,292.5,REPROCESS
4956,3100000096,WIP,2401040081,2/28/2024,261,3001,5,112.5,112.5,REPROCESS
4956,3100000117,WIP,2401120011,2/28/2024,261,3001,375,0,375,REPROCESS
4956,3100000117,WIP,240215002A,2/28/2024,261,3001,225,0,225,REPROCESS
4965,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030004,2/28/2024,261,3101,4449.65,0,4449.65,1
4965,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030005,2/28/2024,261,3101,53012.7,0,53012.7,1
4965,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030006,2/28/2024,261,3101,13969.65,0,13969.65,1
4965,3100000013,PL-VT34,240301002A,2/29/2024,101,3403,-1,0,-1,
4965,3100000013,PL-VT34,240301002A,03/01/2024,101,3403,-56937,0,-56937,
4965,3100000013,PL-VT34,240301002A,03/01/2024,101,3403,-3070,0,-3070,Start up flour (GR)
4965,3100000074,WHEAT BRAN,240301002A,03/01/2024,101,4601,-14490,0,-14490,
4965,3100000080,Start up flour,240301002A,03/01/2024,101,3921,-3074,0,-3074,
4965,3100000080,Cleaning Flour,240301001A,03/01/2024,261,3921,243,0,243,Start up flour (GR)
4965,3100000080,Cleaning Flour,240301002A,03/01/2024,261,3921,2827,0,2827,Start up flour (GR)
4965,3100000096,WIP,2401100041,03/01/2024,261,3001,10,225,225,REPROCESS
4965,3100000096,WIP,2402170010,03/01/2024,261,3001,7,157.5,157.5,REPROCESS
4965,3100000096,WIP,2402170030,03/01/2024,261,3001,15,337.5,337.5,REPROCESS
4965,3100000096,WIP,2402200010,03/01/2024,261,3001,2,45,45,REPROCESS
4977,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200007,03/01/2024,261,3101,1169.05,0,1169.05,
4977,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200008,03/01/2024,261,3101,25225.85,0,25225.85,
4977,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200009,03/01/2024,261,3101,11430.1,0,11430.1,
4977,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110003,03/01/2024,261,3105,38002,0,38002,
4977,3100000011,PL-VT28,240302001A,03/02/2024,101,3401,-34042,0,-34042,
4977,3100000011,PL-VT28,240302001A,03/02/2024,101,3402,-27105,0,-27105,
4977,3100000011,PL-VT28,240302001A,03/02/2024,101,3402,-2220,0,-2220,Start up flour (GR)
4977,3100000074,WHEAT BRAN,240302001A,03/02/2024,101,4601,-16841,0,-16841,
4977,3100000080,Start up flour,240302001A,03/02/2024,101,3921,-2222,0,-2222,
4977,3100000080,Cleaning Flour,240301003A,03/02/2024,261,3921,256,0,256,Start up flour (GR)
4977,3100000080,Cleaning Flour,240302001A,03/02/2024,261,3921,1964,0,1964,Start up flour (GR)
4977,3100000096,WIP,2402200010,03/02/2024,261,3001,28,630,630,REPROCESS
4977,3100000096,WIP,2402200020,03/02/2024,261,3001,72,1620,1620,REPROCESS
4977,3100000096,WIP,2402210010,03/02/2024,261,3001,10,225,225,REPROCESS
4977,3100000096,WIP,2402210030,03/02/2024,261,3001,20,450,450,REPROCESS
4977,3100000096,WIP,2402210040,03/02/2024,261,3001,4,90,90,REPROCESS
4978,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200009,03/01/2024,261,3101,13785.9,0,13785.9,
4978,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200010,03/01/2024,261,3101,24235.1,0,24235.1,
4978,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110003,03/01/2024,261,3105,454.15,0,454.15,
4978,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110004,03/01/2024,261,3105,27239.1,0,27239.1,
4978,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110005,03/01/2024,261,3105,10527.75,0,10527.75,
4978,3100000011,PL-VT28,240302002A,03/02/2024,101,3401,-6286,0,-6286,
4978,3100000011,PL-VT28,240302002A,03/02/2024,101,3402,-56470,0,-56470,
4978,3100000074,WHEAT BRAN,240302002A,03/02/2024,101,4601,-16371,0,-16371,
4978,3100000096,WIP,2402210040,03/02/2024,261,3001,1,22.5,22.5,REPROCESS
4978,3100000096,WIP,2402210050,03/02/2024,261,3001,22,495,495,REPROCESS
4978,3100000117,WIP,240215002A,03/02/2024,261,3001,337.5,0,337.5,REPROCESS
4979,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311200010,03/02/2024,261,3101,1089.25,0,1089.25,
4979,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311240001,03/02/2024,261,3101,41770.75,0,41770.75,
4979,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110005,03/02/2024,261,3105,16799.55,0,16799.55,
4979,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110006,03/02/2024,261,3105,26198.45,0,26198.45,
4979,3100000011,PL-VT28,240303001A,03/03/2024,101,3401,-37529,0,-37529,
4979,3100000011,PL-VT28,240303001A,03/03/2024,101,3406,-1650,0,-1650,
4979,3100000011,PL-VT28,240303001A,03/03/2024,101,4509,-30486,0,-30486,
4979,3100000074,WHEAT BRAN,240303001A,03/03/2024,101,4601,-18643,0,-18643,
4984,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311240001,03/02/2024,261,3101,9816.45,0,9816.45,
4984,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300001,03/02/2024,261,3101,24822,0,24822,
4984,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300002,03/02/2024,261,3101,3266.55,0,3266.55,
4984,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110006,03/02/2024,261,3105,28514.95,0,28514.95,
4984,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110007,03/02/2024,261,3105,9315.05,0,9315.05,
4984,3100000011,PL-VT28,240303002A,03/03/2024,101,3406,-44574,0,-44574,
4984,3100000011,PL-VT28,240303002A,03/03/2024,101,4509,-19503,0,-19503,
4984,3100000074,WHEAT BRAN,240303002A,03/03/2024,101,4601,-16088,0,-16088,
4984,3100000096,WIP,2402210050,03/03/2024,261,3001,12,270,270,REPROCESS
4984,3100000096,WIP,2402220020,03/03/2024,261,3001,15,337.5,337.5,REPROCESS
4984,3100000096,WIP,2402220030,03/03/2024,261,3001,15,337.5,337.5,REPROCESS
4984,3100000096,WIP,2402240020,03/03/2024,261,3001,61,1372.5,1372.5,REPROCESS
4984,3100000096,WIP,2402240030,03/03/2024,261,3001,15,337.5,337.5,REPROCESS
4984,3100000096,WIP,2402280010,03/03/2024,261,3001,5,112.5,112.5,REPROCESS
4984,3100000096,WIP,2402280030,03/03/2024,261,3001,5,112.5,112.5,REPROCESS
4984,3100000096,WIP,2402290030,03/03/2024,261,3001,13,292.5,292.5,REPROCESS
4985,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300002,03/02/2024,261,3101,21417.55,0,21417.55,
4985,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300003,03/02/2024,261,3101,13688.45,0,13688.45,
4985,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110007,03/02/2024,261,3105,18154.35,0,18154.35,
4985,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110008,03/02/2024,261,3105,17086.65,0,17086.65,
4985,3100000011,PL-VT28,240303003A,03/03/2024,101,3401,-20091,0,-20091,
4985,3100000011,PL-VT28,240303003A,03/03/2024,101,3401,-1870,0,-1870,Start up flour (GR)
4985,3100000011,PL-VT28,240303003A,03/03/2024,101,3406,-38785,0,-38785,
4985,3100000074,WHEAT BRAN,240303003A,03/03/2024,101,4601,-14220,0,-14220,
4985,3100000080,Cleaning Flour,240301003A,03/03/2024,261,3921,256,0,256,Start up flour (GR)
4985,3100000080,Cleaning Flour,240302001A,03/03/2024,261,3921,1614,0,1614,Start up flour (GR)
4985,3100000080,Cleaning Flour,240302001A,03/03/2024,261,3921,258,0,258,Start up flour (GR)
4985,3100000080,Cleaning Flour,240304001A,03/03/2024,261,3921,1612,0,1612,Start up flour (GR)
4985,3100000080,Cleaning Flour,240302001A,03/03/2024,261,3921,1870,0,1870,Start up flour (GR)
4985,3100000080,Cleaning Flour,240301003A,03/03/2024,262,3921,-256,0,-256,Start up flour (GR)
4985,3100000080,Cleaning Flour,240302001A,03/03/2024,262,3921,-1614,0,-1614,Start up flour (GR)
4985,3100000080,Cleaning Flour,240302001A,03/03/2024,262,3921,-258,0,-258,Start up flour (GR)
4985,3100000080,Cleaning Flour,240304001A,03/03/2024,262,3921,-1612,0,-1612,Start up flour (GR)
4985,3100000096,WIP,2402290030,03/03/2024,261,3001,2,45,45,REPROCESS
4985,3100000096,WIP,2402290040,03/03/2024,261,3001,5,112.5,112.5,REPROCESS
4985,3100000117,WIP,240215002A,03/03/2024,261,3001,427.5,0,427.5,REPROCESS
4985,3100000117,WIP,2402170020,03/03/2024,261,3001,292.5,0,292.5,REPROCESS
4987,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300003,03/03/2024,261,3101,11616.2,0,11616.2,1
4987,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300004,03/03/2024,261,3101,24920.5,0,24920.5,1
4987,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300005,03/03/2024,261,3101,10427.3,0,10427.3,1
4987,3100000023,PL-UW 12.5%,240304001A,03/04/2024,101,3407,-33776,0,-33776,
4987,3100000024,F3-LOW,240304002A,03/04/2024,101,3405,-3446,0,-3446,
4987,3100000074,WHEAT BRAN,240304001A,03/04/2024,101,4601,-9011,0,-9011,
4987,3100000080,Start up flour,240304001A,03/04/2024,101,3921,-1875,0,-1875,
4988,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300005,03/03/2024,261,3101,14778.85,0,14778.85,
4988,3200000018,RM-UW12.5-UNION WHEAT12.5%,2311300006,03/03/2024,261,3101,20995.15,0,20995.15,
4988,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310110008,03/03/2024,261,3105,10372.95,0,10372.95,
4988,3200000018,RM-UW12.5-UNION WHEAT12.5%,2310180001,03/03/2024,261,3105,26786.05,0,26786.05,
4988,3100000011,PL-VT28,240304002A,03/04/2024,101,3401,-58579,0,-58579,
4988,3100000011,PL-VT28,240304002A,03/04/2024,101,3401,-1960,0,-1960,Start up flour (GR)
4988,3100000074,WHEAT BRAN,240304002A,03/04/2024,101,4601,-14609,0,-14609,
4988,3100000080,Start up flour,240304002A,03/04/2024,101,3921,-1962,0,-1962,
4988,3100000080,Cleaning Flour,240302001A,03/04/2024,261,3921,608,0,608,Start up flour (GR)
4988,3100000080,Cleaning Flour,240304001A,03/04/2024,261,3921,1352,0,1352,Start up flour (GR)
4988,3100000080,Cleaning Flour,240304001A,03/04/2024,261,3921,263,0,263,Start up flour (GR)
4988,3100000080,Cleaning Flour,240304002A,03/04/2024,261,3921,1697,0,1697,Start up flour (GR)
4988,3100000080,Cleaning Flour,240302001A,03/04/2024,262,3921,-608,0,-608,Start up flour (GR)
4988,3100000080,Cleaning Flour,240304001A,03/04/2024,262,3921,-1352,0,-1352,Start up flour (GR)
4988,3100000096,WIP,2403010020,03/04/2024,261,3001,3,67.5,67.5,REPROCESS
4988,3100000117,WIP,2402170020,03/04/2024,261,3001,45,0,45,REPROCESS
4988,3100000117,WIP,2402190010,03/04/2024,261,3001,135,0,135,REPROCESS
4988,3100000117,WIP,2402200020,03/04/2024,261,3001,135,0,135,REPROCESS
4988,3100000117,WIP,2402210024,03/04/2024,261,3001,135,0,135,REPROCESS
4988,3100000117,WIP,2402230010,03/04/2024,261,3001,135,0,135,REPROCESS
4988,3100000117,WIP,2402270010,03/04/2024,261,3001,135,0,135,REPROCESS
4988,3100000117,WIP,2402280010,03/04/2024,261,3001,180,0,180,REPROCESS
4989,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100011,03/03/2024,261,3101,6177.805,0,6177.805,1
4989,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100012,03/03/2024,261,3101,23605.525,0,23605.525,1
4989,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100013,03/03/2024,261,3101,23698.115,0,23698.115,1
4989,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100014,03/03/2024,261,3101,23643.94,0,23643.94,1
4989,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100015,03/03/2024,261,3101,6628.615,0,6628.615,1
4989,3100000001,PL-DNS (BREAD),240304003A,03/04/2024,101,3411,-59446,0,-59446,
4989,3100000001,PL-DNS (BREAD),240304003A,03/04/2024,101,3411,-2720,0,-2720,Start up flour (GR)
4989,3100000024,F3-LOW,240304004A,03/04/2024,101,3405,-6684,0,-6684,
4989,3100000074,WHEAT BRAN,240304003A,03/04/2024,101,4601,-18334,0,-18334,
4989,3100000080,Start up flour,240304003A,03/04/2024,101,3921,-2729,0,-2729,
4989,3100000080,Cleaning Flour,240304001A,03/04/2024,261,3921,523,0,523,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304002A,03/04/2024,261,3921,1962,0,1962,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304003A,03/04/2024,261,3921,235,0,235,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304002A,03/04/2024,261,3921,265,0,265,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304003A,03/04/2024,261,3921,2455,0,2455,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304001A,03/04/2024,262,3921,-523,0,-523,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304002A,03/04/2024,262,3921,-1962,0,-1962,Start up flour (GR)
4989,3100000080,Cleaning Flour,240304003A,03/04/2024,262,3921,-235,0,-235,Start up flour (GR)
4990,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2401180001,03/04/2024,261,3108,47761.86,0,47761.86,1
4990,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2401180002,03/04/2024,261,3108,27779.14,0,27779.14,1
4990,3100000022,PL-APW 10.5%,240305001A,03/05/2024,101,3409,-49963,0,-49963,
4990,3100000022,PL-APW 10.5%,240305001A,03/05/2024,101,3409,-2440,0,-2440,Start up flour (GR)
4990,3100000024,F3-LOW,240305002A,03/05/2024,101,3405,-12964,0,-12964,
4990,3100000074,WHEAT BRAN,240305001A,03/05/2024,101,4601,-12997,0,-12997,
4990,3100000080,Start up flour,240305001A,03/05/2024,101,3921,-2447,0,-2447,
4990,3100000080,Cleaning Flour,240304003A,03/05/2024,261,3921,2440,0,2440,Start up flour (GR)
4990,3100000080,Cleaning Flour,240304003A,03/05/2024,261,3921,124,0,124,Start up flour (GR)
4990,3100000080,Cleaning Flour,240304004A,03/05/2024,261,3921,150,0,150,Start up flour (GR)
4990,3100000080,Cleaning Flour,240305001A,03/05/2024,261,3921,2166,0,2166,Start up flour (GR)
4990,3100000080,Cleaning Flour,240304003A,03/05/2024,262,3921,-2440,0,-2440,Start up flour (GR)
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311040003,03/04/2024,261,3106,1352,0,1352,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311040006,03/04/2024,261,3106,2122,0,2122,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311040009,03/04/2024,261,3106,598.5,0,598.5,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311040010,03/04/2024,261,3106,965.5,0,965.5,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311180003,03/04/2024,261,3106,2603,0,2603,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311280003,03/04/2024,261,3106,28951,0,28951,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311280004,03/04/2024,261,3106,3105,0,3105,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311280005,03/04/2024,261,3106,9084.05,0,9084.05,1
4991,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2311280006,03/04/2024,261,3106,25011.95,0,25011.95,1
4991,3100000020,PL-APH 14.0%,240305002A,03/05/2024,101,3410,-47839,0,-47839,
4991,3100000025,F3-HIGH,240305003A,03/05/2024,101,3402,-13584,0,-13584,
4991,3100000074,WHEAT BRAN,240305002A,03/05/2024,101,4601,-13695,0,-13695,
4991,3100000080,Start up flour,240305002A,03/05/2024,101,3921,-2279,0,-2279,
4992,3100000001,PL-DNS (BREAD),240305003A,03/05/2024,101,3412,-58938,0,-58938,
4992,3100000001,PL-DNS (BREAD),240305003A,03/05/2024,101,3412,-4260,0,-4260,Start up flour (GR)
4992,3100000001,PL-DNS (BREAD),240305003A,03/05/2024,101,3412,-710,0,-710,Start up flour (GR)
4992,3100000024,F3-LOW,240305004A,03/05/2024,101,3405,-6385,0,-6385,
4992,3100000074,WHEAT BRAN,240305003A,03/05/2024,101,4601,-17271,0,-17271,
4992,3100000080,Start up flour,240305003A,03/05/2024,101,3921,-2700,0,-2700,
4992,3100000080,Cleaning Flour,240304003A,03/05/2024,261,3921,54,0,54,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305001A,03/05/2024,261,3921,2447,0,2447,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305002A,03/05/2024,261,3921,1759,0,1759,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305002A,03/05/2024,261,3921,520,0,520,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305003A,03/05/2024,261,3921,190,0,190,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305001A,03/05/2024,261,3921,281,0,281,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305002A,03/05/2024,261,3921,2279,0,2279,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305003A,03/05/2024,261,3921,2410,0,2410,Start up flour (GR)
4992,3100000080,Cleaning Flour,240304003A,03/05/2024,262,3921,-54,0,-54,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305001A,03/05/2024,262,3921,-2447,0,-2447,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305002A,03/05/2024,262,3921,-1759,0,-1759,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305002A,03/05/2024,262,3921,-520,0,-520,Start up flour (GR)
4992,3100000080,Cleaning Flour,240305003A,03/05/2024,262,3921,-190,0,-190,Start up flour (GR)
4992,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402100015,03/05/2024,261,3101,16986.76,0,16986.76,1
4992,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402120001,03/05/2024,261,3101,47342.055,0,47342.055,1
4992,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2402120002,03/05/2024,261,3101,19396.185,0,19396.185,1
4997,3100000013,PL-VT34,240304004A,03/04/2024,101,3403,-60587,0,-60587,
4997,3100000013,PL-VT34,240304004A,03/04/2024,101,3403,-150,0,-150,Start up flour (GR)
4997,3100000074,WHEAT BRAN,240304004A,03/04/2024,101,4601,-14395,0,-14395,
4997,3100000080,Start up flour,240304004A,03/04/2024,101,3921,-150,0,-150,
4997,3100000080,Cleaning Flour,240304004A,03/04/2024,261,3921,150,0,150,Start up flour (GR)
4997,3100000080,Cleaning Flour,240304003A,03/04/2024,261,3921,150,0,150,Start up flour (GR)
4997,3100000080,Cleaning Flour,240304004A,03/04/2024,262,3921,-150,0,-150,Start up flour (GR)
4997,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310030006,03/04/2024,261,3101,39171.1,0,39171.1,1
4997,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310170001,03/04/2024,261,3101,35410.9,0,35410.9,1
5004,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310170001,03/05/2024,261,3106,13041.65,0,13041.65,1
5004,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310170002,03/05/2024,261,3106,52963.45,0,52963.45,1
5004,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2310170003,03/05/2024,261,3106,823.9,0,823.9,1
5004,3100000019,PL-CWRS 13.5%,240306001A,03/06/2024,101,3404,-45184,0,-45184,
5004,3100000024,F3-LOW,240306002A,03/06/2024,101,3405,-10914,0,-10914,
5004,3100000074,WHEAT BRAN,240306001A,03/06/2024,101,4601,-13655,0,-13655,
5004,3100000080,Start up flour,240306001A,03/06/2024,101,3921,-1440,0,-1440,
5010,3100000013,PL-VT34,240307001A,03/07/2024,101,3403,-65517,0,-65517,
5010,3100000013,PL-VT34,240307001A,03/07/2024,101,3403,-3750,0,-3750,Start up flour (GR)
5010,3100000074,WHEAT BRAN,240307001A,03/07/2024,101,4601,-16192,0,-16192,
5010,3100000080,Start up flour,240307001A,03/07/2024,101,3921,-2310,0,-2310,
5010,3100000080,Cleaning Flour,240305003A,03/07/2024,261,3921,2510,0,2510,Start up flour (GR)
5010,3100000080,Cleaning Flour,240306001A,03/07/2024,261,3921,1240,0,1240,Start up flour (GR)
5010,3100000080,Cleaning Flour,240305003A,03/07/2024,261,3921,290,0,290,Start up flour (GR)
5010,3100000080,Cleaning Flour,240306001A,03/07/2024,261,3921,1440,0,1440,Start up flour (GR)
5010,3100000080,Cleaning Flour,240307001A,03/07/2024,261,3921,2020,0,2020,Start up flour (GR)
5010,3100000080,Cleaning Flour,240305003A,03/07/2024,262,3921,-2510,0,-2510,Start up flour (GR)
5010,3100000080,Cleaning Flour,240306001A,03/07/2024,262,3921,-1240,0,-1240,Start up flour (GR)
