Order,Material,Material Description,Batch,Posting Date,Movement type,Storage location,Qty in base un. + sign (MEINS),Quantity (/CWM/MEINS),Quatity,Unloading Point
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010008,23-10-20,261,3105,"36,418.290",0.000,"36,418.290",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010009,23-10-20,261,3105,"48,843.200",0.000,"48,843.200",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010010,23-10-20,261,3105,"3,892.510",0.000,"3,892.510",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303070007,23-10-20,261,3105,"6,853.000",0.000,"6,853.000",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010004,23-10-20,261,3106,"10,506.890",0.000,"10,506.890",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010005,23-10-20,261,3106,"49,127.400",0.000,"49,127.400",GI 20.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010006,23-10-20,261,3106,"15,944.710",0.000,"15,944.710",GI 20.10.23
4294,3100000090,VITAL WHOLE WHEAT,231021001A,23-10-21,101,3411,"-250,000.000",0.000,"-250,000.000",GR 21.10.23 ≈Ë«ßÀπÈ“
4294,3100000090,VITAL WHOLE WHEAT,231021001A,23-10-21,101,3411,"-15,018.000",0.000,"-15,018.000",GR 21.10.23
4294,3100000090,VITAL WHOLE WHEAT,231021001A,23-10-21,101,3411,"-13,339.000",0.000,"-13,339.000",GR 21.10.23
4294,3100000090,VITAL WHOLE WHEAT,231021001A,23-10-21,102,3411,"15,018.000",0.000,"15,018.000",GR 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303070007,23-10-21,261,3105,"1,621.900",0.000,"1,621.900",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303070008,23-10-21,261,3105,"27,944.700",0.000,"27,944.700",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303070009,23-10-21,261,3105,"3,312.400",0.000,"3,312.400",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100002,23-10-21,261,3105,"6,007.400",0.000,"6,007.400",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100003,23-10-21,261,3105,"23,553.600",0.000,"23,553.600",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010006,23-10-21,261,3107,"31,441.690",0.000,"31,441.690",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010007,23-10-21,261,3107,"48,980.400",0.000,"48,980.400",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303010008,23-10-21,261,3107,"12,718.910",0.000,"12,718.910",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100004,23-10-21,261,3107,"41,267.000",0.000,"41,267.000",GI 21.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100005,23-10-21,261,3107,"36,517.000",0.000,"36,517.000",GI 21.10.23
4294,3100000090,VITAL WHOLE WHEAT,231022001A,23-10-22,101,3411,"-250,000.000",0.000,"-250,000.000",GR ≈Ë«ßÀπÈ“ 22.10.2023
4294,3100000090,VITAL WHOLE WHEAT,231022001A,23-10-22,101,3411,"-9,156.000",0.000,"-9,156.000",GR 22.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100003,23-10-22,261,3105,"21,977.200",0.000,"21,977.200",GI 22.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100004,23-10-22,261,3105,"4,361.800",0.000,"4,361.800",GI 22.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100006,23-10-22,261,3105,"42,219.600",0.000,"42,219.600",GI 22.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100007,23-10-22,261,3105,"49,627.200",0.000,"49,627.200",GI 22.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100008,23-10-22,261,3105,195.200,0.000,195.200,GI 22.10.23
4294,3100000090,VITAL WHOLE WHEAT,231023001A,23-10-23,101,3411,"-250,000.000",0.000,"-250,000.000",GR ≈Ë«ßÀπÈ“ 23.10.2023
4294,3100000090,VITAL WHOLE WHEAT,231023001A,23-10-23,101,3411,"-15,018.000",0.000,"-15,018.000",GR 23.10.23
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2303070007,23-10-23,261,3102,"1,697.000",0.000,"1,697.000",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100008,23-10-23,261,3102,"45,198.400",0.000,"45,198.400",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100009,23-10-23,261,3102,"38,368.600",0.000,"38,368.600",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305110001,23-10-23,261,3105,"43,613.200",0.000,"43,613.200",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305130001,23-10-23,261,3105,"46,040.400",0.000,"46,040.400",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305130002,23-10-23,261,3105,"3,743.400",0.000,"3,743.400",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100005,23-10-23,261,3107,"8,778.600",0.000,"8,778.600",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100006,23-10-23,261,3107,"5,506.400",0.000,"5,506.400",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305100009,23-10-23,261,3107,"7,201.400",0.000,"7,201.400",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305110001,23-10-23,261,3107,"2,995.600",0.000,"2,995.600",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305130002,23-10-23,261,3107,"20,090.200",0.000,"20,090.200",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305130003,23-10-23,261,3107,"41,205.800",0.000,"41,205.800",
4294,3200000018,RM-UW12.5-UNION WHEAT12.5%,2305130003,23-10-23,261,3107,10.000,0.000,10.000,
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,101,3411,"-250,000.000",0.000,"-250,000.000",GR ≈Ë«ßÀπÈ“ 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,101,3411,"-250,000.000",0.000,"-250,000.000",GR ≈Ë«ßÀπÈ“ 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,101,3411,"-172,802.000",0.000,"-172,802.000",GI 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,101,3411,"-30,000.000",0.000,"-30,000.000",GR 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,101,3411,"-3,715.000",0.000,"-3,715.000",GR 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,102,3411,"250,000.000",0.000,"250,000.000",GR ≈Ë«ßÀπÈ“ 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,102,3411,"250,000.000",0.000,"250,000.000",GR ≈Ë«ßÀπÈ“ 24.10.23
4294,3100000090,VITAL WHOLE WHEAT,231024001A,23-10-24,102,3411,"30,000.000",0.000,"30,000.000",GR 24.10.23
4297,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300013,23-10-18,261,3105,711.950,0.000,711.950,1
4297,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300014,23-10-18,261,3105,"29,008.250",0.000,"29,008.250",1
4297,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300015,23-10-18,261,3105,"28,448.800",0.000,"28,448.800",1
4297,3100000001,PL-DNS (BREAD),231019003A,23-10-19,101,3410,"-40,552.000",0.000,"-40,552.000",
4297,3100000024,F3-LOW,231019004A,23-10-19,101,3403,"-4,703.000",0.000,"-4,703.000",
4297,3100000074,WHEAT BRAN,231019003A,23-10-19,101,4601,"-10,813.000",0.000,"-10,813.000",
4297,3100000074,WHEAT BRAN,231019003A,23-10-19,101,4601,"-80,000.000",0.000,"-80,000.000",GR √”
4297,3100000074,WHEAT BRAN,231019003A,23-10-19,102,4601,"80,000.000",0.000,"80,000.000",GR √”
4297,3100000080,Start up flour,231019003A,23-10-19,101,3921,"-2,772.000",0.000,"-2,772.000",
4298,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210003,23-10-26,261,3102,"9,112.375",0.000,"9,112.375",
4298,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210004,23-10-26,261,3102,"25,284.950",0.000,"25,284.950",
4298,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210005,23-10-26,261,3102,"2,318.675",0.000,"2,318.675",
4298,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100008,23-10-26,261,3103,"3,504.655",0.000,"3,504.655",1
4298,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100009,23-10-26,261,3103,"26,447.250",0.000,"26,447.250",1
4298,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100010,23-10-26,261,3103,"6,641.095",0.000,"6,641.095",1
4298,3100000011,PL-VT28,231027001A,23-10-27,101,3411,"-57,996.000",0.000,"-57,996.000",
4298,3100000011,PL-VT28,231027001A,23-10-27,101,3411,"-4,110.000",0.000,"-4,110.000",º ¡start up flour (GR)
4298,3100000074,WHEAT BRAN,231027001A,23-10-27,101,4601,"-13,756.000",0.000,"-13,756.000",
4298,3100000080,Start up flour,231027001A,23-10-27,101,3921,"-1,486.000",0.000,"-1,486.000",
4298,3100000080,Cleaning Flour,231025002A,23-10-27,261,3921,"1,646.000",0.000,"1,646.000",CLEANING FLOUR
4298,3100000080,Cleaning Flour,231025003A,23-10-27,261,3921,"2,464.000",0.000,"2,464.000",CLEANING FLOUR
4299,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2305310011,23-10-24,261,3105,"15,710.610",0.000,"15,710.610",1
4299,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2305310012,23-10-24,261,3105,"48,265.000",0.000,"48,265.000",1
4299,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2305310013,23-10-24,261,3105,"19,666.390",0.000,"19,666.390",1
4299,3100000018,PL-SW 10.5%,2306270002,23-10-25,261,3001,"1,225.000",0.000,"1,225.000",REPROCESS
4299,3100000022,PL-APW 10.5%,231025002A,23-10-25,101,3409,"-56,578.000",0.000,"-56,578.000",
4299,3100000024,F3-LOW,231025003A,23-10-25,101,3403,"-8,813.000",0.000,"-8,813.000",
4299,3100000074,WHEAT BRAN,231025002A,23-10-25,101,4601,"-15,008.000",0.000,"-15,008.000",
4299,3100000080,Start up flour,231025002A,23-10-25,101,3921,"-2,645.000",0.000,"-2,645.000",
4300,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2305310013,23-10-24,261,3102,"1,538.910",0.000,"1,538.910",1
4300,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2305310014,23-10-24,261,3102,"24,684.100",0.000,"24,684.100",1
4300,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2309150001,23-10-24,261,3102,"24,014.300",0.000,"24,014.300",1
4300,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2309150002,23-10-24,261,3102,"24,053.700",0.000,"24,053.700",1
4300,3200000006,RM-APW10.5-AUSTRALIAN PREMIUM WHITE10.5%,2309150003,23-10-24,261,3102,"7,677.990",0.000,"7,677.990",1
4300,3100000022,PL-APW 10.5%,231026001A,23-10-26,101,3409,"-55,612.000",0.000,"-55,612.000",
4300,3100000024,F3-LOW,231026002A,23-10-26,101,3403,"-7,586.000",0.000,"-7,586.000",
4300,3100000074,WHEAT BRAN,231026001A,23-10-26,101,4601,"-15,003.000",0.000,"-15,003.000",
4300,3100000080,Start up flour,231026001A,23-10-26,101,3921,"-2,577.000",0.000,"-2,577.000",
4309,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210007,23-10-25,261,3107,"5,064.900",0.000,"5,064.900",1
4309,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210008,23-10-25,261,3107,"49,781.900",0.000,"49,781.900",1
4309,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210009,23-10-25,261,3107,"24,940.200",0.000,"24,940.200",1
4309,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210010,23-10-25,261,3107,"2,085.000",0.000,"2,085.000",1
4309,3100000002,PL-C/P (NOODLE),231026003A,23-10-26,101,3412,"-51,229.000",0.000,"-51,229.000",PL-APH14%
4309,3100000025,F3-HIGH,231026003A,23-10-26,101,3402,"-13,441.000",0.000,"-13,441.000",
4309,3100000074,WHEAT BRAN,231026003A,23-10-26,101,4601,"-14,102.000",0.000,"-14,102.000",
4309,3100000080,Start up flour,231026003A,23-10-26,101,3921,"-2,215.000",0.000,"-2,215.000",
4310,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2303180016,23-10-25,261,3105,"8,120.225",0.000,"8,120.225",1
4310,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210001,23-10-25,261,3105,"25,383.450",0.000,"25,383.450",1
4310,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210002,23-10-25,261,3105,"25,610.000",0.000,"25,610.000",1
4310,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210003,23-10-25,261,3105,"15,139.325",0.000,"15,139.325",1
4310,3100000018,PL-SW 10.5%,2306270002,23-10-26,261,3001,"1,675.000",0.000,"1,675.000",REPROCESS
4310,3100000024,F3-LOW,231026003A,23-10-26,101,3403,"-4,345.000",0.000,"-4,345.000",
4310,3100000074,WHEAT BRAN,231026002A,23-10-26,101,4601,"-30,000.000",0.000,"-30,000.000",GR √”
4310,3100000074,WHEAT BRAN,231026002A,23-10-26,101,4601,"-13,458.000",0.000,"-13,458.000",
4310,3100000074,WHEAT BRAN,231026002A,23-10-26,102,4601,"30,000.000",0.000,"30,000.000",GR √”
4310,3100000080,Start up flour,231026002A,23-10-26,101,3921,"-2,610.000",0.000,"-2,610.000",
4310,3100000080,Cleaning Flour,231019003A,23-10-26,261,3921,211.000,0.000,211.000,CLEANING FLOUR
4310,3100000080,Cleaning Flour,231025001A,23-10-26,261,3921,"2,070.000",0.000,"2,070.000",CLEANING FLOUR
4310,3100000080,Cleaning Flour,231025002A,23-10-26,261,3921,999.000,0.000,999.000,CLEANING FLOUR
4310,3100000132,PL-ASW,231026002A,23-10-26,101,3408,"-53,519.000",0.000,"-53,519.000",
4310,3100000132,PL-ASW,231026002A,23-10-26,101,3408,"-3,280.000",0.000,"-3,280.000",º ¡start up flour (GR)
4311,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2303180015,23-10-26,261,3102,"5,096.000",0.000,"5,096.000",
4311,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210003,23-10-26,261,3102,"1,378.000",0.000,"1,378.000",
4311,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210005,23-10-26,261,3102,"22,759.425",0.000,"22,759.425",
4311,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210006,23-10-26,261,3102,"8,637.575",0.000,"8,637.575",
4311,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2303270001,23-10-26,261,3105,483.000,0.000,483.000,
4311,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100007,23-10-26,261,3105,"1,236.000",0.000,"1,236.000",
4311,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100010,23-10-26,261,3105,"19,756.905",0.000,"19,756.905",
4311,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100011,23-10-26,261,3105,"16,721.095",0.000,"16,721.095",
4311,3100000011,PL-VT28,231027002A,23-10-27,101,3401,"-34,315.000",0.000,"-34,315.000",
4311,3100000011,PL-VT28,231027002A,23-10-27,101,3401,"-3,180.000",0.000,"-3,180.000",º ¡start up flour (GR)
4311,3100000011,PL-VT28,231027002A,23-10-27,101,3411,"-28,411.000",0.000,"-28,411.000",
4311,3100000011,PL-VT28,231027002A,23-10-27,101,3411,"-2,550.000",0.000,"-2,550.000",º ¡start up flour (GR)
4311,3100000074,WHEAT BRAN,231027001A,23-10-27,101,4601,"-40,000.000",0.000,"-40,000.000",GR √”
4311,3100000074,WHEAT BRAN,231027002A,23-10-27,101,4601,"-14,212.000",0.000,"-14,212.000",
4311,3100000074,WHEAT BRAN,231027001A,23-10-27,102,4601,"40,000.000",0.000,"40,000.000",GR √”
4311,3100000080,Cleaning Flour,231025003A,23-10-27,261,3921,536.000,0.000,536.000,CLEANING FLOUR
4311,3100000080,Cleaning Flour,231026001A,23-10-27,261,3921,"2,577.000",0.000,"2,577.000",CLEANING FLOUR
4311,3100000080,Cleaning Flour,231026002A,23-10-27,261,3921,"2,610.000",0.000,"2,610.000",CLEANING FLOUR
4311,3100000080,Cleaning Flour,231026003A,23-10-27,261,3921,7.000,0.000,7.000,CLEANING FLOUR
4319,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210008,23-10-29,261,3102,"3,650.000",0.000,"3,650.000",1
4319,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210012,23-10-29,261,3102,"12,174.275",0.000,"12,174.275",1
4319,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210013,23-10-29,261,3102,"25,629.700",0.000,"25,629.700",1
4319,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210014,23-10-29,261,3102,"26,122.200",0.000,"26,122.200",1
4319,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210015,23-10-29,261,3102,"17,002.825",0.000,"17,002.825",1
4319,3100000018,PL-SW 10.5%,2306270002,23-10-30,261,3001,875.000,0.000,875.000,REPROCESS
4319,3100000024,F3-LOW,231030003A,23-10-30,101,3403,"-4,097.000",0.000,"-4,097.000",
4319,3100000074,WHEAT BRAN,231030002A,23-10-30,101,4601,"-15,648.000",0.000,"-15,648.000",
4319,3100000080,Start up flour,231030002A,23-10-30,101,3921,"-2,724.000",0.000,"-2,724.000",
4319,3100000080,Cleaning Flour,231030001A,23-10-30,261,3921,"2,336.000",0.000,"2,336.000",CLEANING FLOUR
4319,3100000080,Cleaning Flour,231030002A,23-10-30,261,3921,"1,364.000",0.000,"1,364.000",CLEANING FLOUR
4319,3100000132,PL-ASW,231030002A,23-10-30,101,3408,"-67,147.000",0.000,"-67,147.000",
4319,3100000132,PL-ASW,231030002A,23-10-30,101,3408,"-3,700.000",0.000,"-3,700.000",º ¡start up flour (GR)
4319,3100000146,BISCUITS FLOUR PARTYTIME 02 (22.5 KG),2310240031,23-10-30,261,3001,81.000,"1,822.500","1,822.500",REPROCESS
4319,3100000018,PL-SW 10.5%,2306270002,23-11-03,261,3001,875.000,0.000,875.000,REPROCESS
4319,3100000018,PL-SW 10.5%,2306270002,23-11-03,262,3001,-875.000,0.000,-875.000,REPROCESS
4320,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210006,23-10-27,261,3102,"16,657.225",0.000,"16,657.225",
4320,3200000007,RM-ASW-AUSTRALIAN STANDARD WHITE,2304210007,23-10-27,261,3102,"21,191.775",0.000,"21,191.775",
4320,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100014,23-10-27,261,3107,"14,595.655",0.000,"14,595.655",
4320,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100015,23-10-27,261,3107,"23,313.345",0.000,"23,313.345",
4320,3100000011,PL-VT28,231028003A,23-10-28,101,3401,"-21,951.000",0.000,"-21,951.000",
4320,3100000011,PL-VT28,231028003A,23-10-28,101,3401,"-5,660.000",0.000,"-5,660.000",º ¡start up flour (GR)
4320,3100000011,PL-VT28,231028003A,23-10-28,101,3411,"-39,336.000",0.000,"-39,336.000",
4320,3100000074,WHEAT BRAN,231028003A,23-10-28,101,4601,"-14,217.000",0.000,"-14,217.000",
4320,3100000080,Start up flour,231028003A,23-10-28,101,3921,"-3,120.000",0.000,"-3,120.000",
4320,3100000080,Cleaning Flour,231027003A,23-10-28,261,3921,8.000,0.000,8.000,CLEANING FLOUR
4320,3100000080,Cleaning Flour,231028002A,23-10-28,261,3921,"2,532.000",0.000,"2,532.000",CLEANING FLOUR
4320,3100000080,Cleaning Flour,231028003A,23-10-28,261,3921,"3,120.000",0.000,"3,120.000",CLEANING FLOUR
4320,3100000096,WIP ·ªÈß,2310190010,23-10-28,261,3001,3.000,67.500,67.500,REPROCESS
4320,3100000096,WIP ·ªÈß,2310260020,23-10-28,261,3001,5.000,112.500,112.500,REPROCESS
4320,3100000096,WIP ·ªÈß,2310260030,23-10-28,261,3001,5.000,112.500,112.500,REPROCESS
4320,3100000096,WIP ·ªÈß,2310260030,23-10-28,261,3001,63.000,"1,417.500","1,417.500",REPROCESS
4320,3100000117,WIP (BULK),2310190020,23-10-28,261,3001,1.500,0.000,1.500,REPROCESS
4320,3100000117,WIP (BULK),2310200010,23-10-28,261,3001,640.000,0.000,640.000,REPROCESS
4320,3100000117,WIP (BULK),2310210010,23-10-28,261,3001,308.500,0.000,308.500,REPROCESS
4320,3100000117,WIP (BULK),2310240010,23-10-28,261,3001,134.000,0.000,134.000,REPROCESS
4320,3100000117,WIP (BULK),2310250010,23-10-28,261,3001,367.000,0.000,367.000,REPROCESS
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306290033,23-10-26,261,3107,"1,124.000",0.000,"1,124.000",1
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300011,23-10-26,261,3107,"4,393.000",0.000,"4,393.000",1
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300013,23-10-26,261,3107,"9,292.000",0.000,"9,292.000",1
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300015,23-10-26,261,3107,"25,499.650",0.000,"25,499.650",1
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300016,23-10-26,261,3107,"29,806.100",0.000,"29,806.100",1
4325,3200000011,RM-DNS14.5-DARK NORTHERN SPRING14.5%,2306300017,23-10-26,261,3107,"11,827.250",0.000,"11,827.250",1
4325,3100000001,PL-DNS (BREAD),231027003A,23-10-27,101,3410,"-58,359.000",0.000,"-58,359.000",
4325,3100000024,F3-LOW,231027004A,23-10-27,101,3403,"-5,974.000",0.000,"-5,974.000",
4325,3100000074,WHEAT BRAN,231027003A,23-10-27,101,4601,"-15,679.000",0.000,"-15,679.000",
4325,3100000080,Start up flour,231027003A,23-10-27,101,3921,"-2,866.000",0.000,"-2,866.000",
4326,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100011,23-10-27,261,3105,"9,667.055",0.000,"9,667.055",
4326,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100012,23-10-27,261,3105,"26,466.950",0.000,"26,466.950",
4326,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100013,23-10-27,261,3105,"25,233.995",0.000,"25,233.995",
4326,3200000008,RM-CWRS13.5-CANADA WESTERN RED SPRING13.,2306100014,23-10-27,261,3107,"7,621.000",0.000,"7,621.000",
4326,3200000048,RM-CWAD16-CANADIAN WESTERN AMBER DURUM16,2307200001,23-10-27,261,3101,"7,599.000",0.000,"7,599.000",
4326,3100000013,PL-VT34,231028001A,23-10-28,101,3404,"-14,733.000",0.000,"-14,733.000",
4326,3100000013,PL-VT34,231028001A,23-10-28,101,3406,"-47,635.000",0.000,"-47,635.000",
4326,3100000013,PL-VT34,231028001A,23-10-28,101,3406,"-6,552.000",0.000,"-6,552.000",º ¡start up flour (GR)
4326,3100000074,WHEAT BRAN,231028001A,23-10-28,101,4601,"-14,427.000",0.000,"-14,427.000",
4326,3100000080,Cleaning Flour,231026003A,23-10-28,261,3921,"2,208.000",0.000,"2,208.000",CLEANING FLOUR
4326,3100000080,Cleaning Flour,231027001A,23-10-28,261,3921,"1,486.000",0.000,"1,486.000",CLEANING FLOUR
4326,3100000080,Cleaning Flour,231027003A,23-10-28,261,3921,"2,858.000",0.000,"2,858.000",CLEANING FLOUR
4326,3100000013,PL-VT34,231028001A,23-10-30,101,3406,"-6,552.000",0.000,"-6,552.000",º ¡start up flour (GR)
4326,3100000013,PL-VT34,231028001A,23-10-30,102,3406,"6,552.000",0.000,"6,552.000",º ¡start up flour (GR)
4327,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210005,23-10-27,261,3103,"3,126.000",0.000,"3,126.000",
4327,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210007,23-10-27,261,3103,"1,008.000",0.000,"1,008.000",
4327,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210010,23-10-27,261,3103,"22,520.300",0.000,"22,520.300",
4327,3200000003,RM-APH14-AUSTRALIAN PRIME HARD14%,2309210011,23-10-27,261,3103,"23,744.700",0.000,"23,744.700",
4327,3100000020,PL-APH 14.0%,231028002A,23-10-28,101,3412,"-30,566.000",0.000,"-30,566.000",
4327,3100000025,F3-HIGH,231028003A,23-10-28,101,3402,"-8,160.000",0.000,"-8,160.000",
4327,3100000074,WHEAT BRAN,231028002A,23-10-28,101,4601,"-40,000.000",0.000,"-40,000.000",GR √”
4327,3100000074,WHEAT BRAN,231028002A,23-10-28,101,4601,"-8,634.000",0.000,"-8,634.000",
4327,3100000074,WHEAT BRAN,231028002A,23-10-28,102,4601,"40,000.000",0.000,"40,000.000",GR √”
4327,3100000080,Start up flour,231028002A,23-10-28,101,3921,"-2,532.000",0.000,"-2,532.000",
4328,3100000011,PL-VT28,231028004A,23-10-28,101,3401,"-23,662.000",0.000,"-23,662.000",
4328,3100000011,PL-VT28,231028004A,23-10-28,101,3411,"-41,603.000",0.000,"-41,603.000",
4328,3100000074,WHEAT BRAN,231028004A,23-10-28,101,4601,"-14,642.000",0.000,"-14,642.000",
4328,3100000096,WIP ·ªÈß,2310190010,23-10-28,261,3001,8.000,180.000,180.000,REPROCESS
4328,3100000096,WIP ·ªÈß,2310190030,23-10-28,261,3001,5.000,112.500,112.500,REPROCESS
